bolig_id;addr;vej;zip;pris;energi;type;kvm;ejerudg;grund;vaer;liggetid;alder
59135fc0-f9cc-4f08-85eb-1797752c8a6a;/adresse/julius-posselts-vej-1d-3-2-9400-noerresundby;Julius Posselts Vej 1D, 3. 2.9400 Nørresundby;9400 Nørresundby;3.250.000,00 kr.;Energimærke B;Ejerlejlighed;117 m²;Ejerudg. 3.491 kr./md;Grund - m²;3 Vær.;14 dage;Opført 2007
7c262ef9-7135-456a-a37d-c725052e2ade;/adresse/antwerpengade-13-2-2-2150-nordhavn;Antwerpengade 13, 2. 2.2150 Nordhavn;2150 Nordhavn;10.395.000,00 kr.;Energimærke A2015;Ejerlejlighed;131 m²;Ejerudg. 8.569 kr./md;Grund - m²;5 Vær.;14 dage;Opført 2015
05ce015f-960d-4628-bd47-e5a51a00a35c;/adresse/bakkegaards-alle-22-6000-kolding;Bakkegårds Alle 22Bramdrupdam, 6000 Kolding;Bramdrupdam, 6000 Kolding;2.995.000,00 kr.;Energimærke C;Villa;168 m²;Ejerudg. 2.605 kr./md;Grund 1.021 m²;7 Vær.;14 dage;Opført 1973
5f9f91be-40c9-4194-b7fd-3ed83a2f8992;/adresse/gormsgade-6-1-8-2200-koebenhavn-n;Gormsgade 6, 1. 8.2200 København N;2200 København N;4.795.000,00 kr.;Energimærke C;Ejerlejlighed;82 m²;Ejerudg. 5.777 kr./md;Grund - m²;4 Vær.;14 dage;Opført 1965
426935e9-17a3-4348-a015-d528881f30c2;/adresse/hoefdevej-21-4874-gedser;Høfdevej 214874 Gedser;4874 Gedser;2.800.000,00 kr.;Intet energimærke;Fritidsbolig;71 m²;Ejerudg. 2.644 kr./md;Grund 1.845 m²;3 Vær.;14 dage;Opført 2019
cc5fd959-990d-4121-a033-e3e3c7fc76e0;/adresse/naestvedvej-3-0-th-4100-ringsted;Næstvedvej 3, st. th.4100 Ringsted;4100 Ringsted;1.750.000,00 kr.;Energimærke D;Rækkehus;122 m²;Ejerudg. 3.308 kr./md;Grund 993 m²;4 Vær.;14 dage;Opført 1877
dd8a3b15-4478-4992-8e98-480520467812;/adresse/holmegaardsparken-5-3320-skaevinge;Holmegårdsparken 5Store Lyngby, 3320 Skævinge;Store Lyngby, 3320 Skævinge;2.795.000,00 kr.;Energimærke C;Villa;133 m²;Ejerudg. 2.596 kr./md;Grund 1.285 m²;5 Vær.;14 dage;Opført 1972
2188a412-55ec-458e-8813-800f44864791;/adresse/taarnvej-157-2-th-2610-roedovre;Tårnvej 157, 2. th.2610 Rødovre;2610 Rødovre;2.895.000,00 kr.;Energimærke D;Ejerlejlighed;79 m²;Ejerudg. 4.402 kr./md;Grund - m²;3 Vær.;14 dage;Opført 1964
d35e8728-a952-4731-92b4-67af3ff1149f;/adresse/truelsvej-4-2640-hedehusene;Truelsvej 42640 Hedehusene;2640 Hedehusene;5.300.000,00 kr.;Energimærke B;Villa;188 m²;Ejerudg. 3.442 kr./md;Grund 1.214 m²;5 Vær.;14 dage;Opført 1929
7a5e888b-f452-44ae-841d-5ed863d621b0;/adresse/engparken-32-6580-vamdrup;Engparken 326580 Vamdrup;6580 Vamdrup;1.795.000,00 kr.;Energimærke C;Villa;158 m²;Ejerudg. 1.883 kr./md;Grund 810 m²;5 Vær.;14 dage;Opført 1972
65510922-96f1-46aa-814d-3b5171bebd88;/adresse/havnegade-86b-0-mf-5600-faaborg;Havnegade 86B, st. mf.5600 Faaborg;5600 Faaborg;425.721,00 kr.;Energimærke B;Andelsbolig;83 m²;Ydelse 5.166 kr./md;Grund - m²;2 Vær.;14 dage;Opført 1992
b67b5bcb-c51a-4b24-aaa2-4acfd5cda5cb;/adresse/nejstlunden-2-9850-hirtshals;Nejstlunden 29850 Hirtshals;9850 Hirtshals;1.245.000,00 kr.;Energimærke C;Villa;148 m²;Ejerudg. 1.467 kr./md;Grund 809 m²;6 Vær.;14 dage;Opført 1975
e9e829a9-0a41-4dda-be67-cd1abbf29e7d;/adresse/hirsevej-2-4874-gedser;Hirsevej 24874 Gedser;4874 Gedser;995.000,00 kr.;Intet energimærke;Fritidsbolig;114 m²;Ejerudg. 1.467 kr./md;Grund 1.548 m²;5 Vær.;14 dage;Opført 1975
032243f9-7a71-40f4-bebb-a499ce209866;/adresse/skoddet-10-9492-blokhus;Skoddet 109492 Blokhus;9492 Blokhus;2.898.000,00 kr.;Intet energimærke;Fritidsbolig;55 m²;Ejerudg. 3.012 kr./md;Grund 357 m²;4 Vær.;14 dage;Opført 1979
604eca05-0dcc-4523-a861-ca3f7248bc76;/adresse/stoervej-3-8400-ebeltoft;Størvej 3Egsmark, 8400 Ebeltoft;Egsmark, 8400 Ebeltoft;12.995.000,00 kr.;Intet energimærke;Fritidsbolig;370 m²;Ejerudg. 7.469 kr./md;Grund 1.468 m²;12 Vær.;14 dage;Opført 2019
ddbeec0a-d1e0-4a25-8570-b8b8a5dbc444;/adresse/plantagevej-2-3550-slangerup;Plantagevej 2Jørlunde, 3550 Slangerup;Jørlunde, 3550 Slangerup;11.750.000,00 kr.;Energimærke B;Villa;192 m²;Ejerudg. 6.543 kr./md;Grund 2.281 m²;5 Vær.;14 dage;Opført 1962
67e252f4-5249-4d04-9c97-0fb75389da69;/adresse/vibevej-4-9940-laesoe;Vibevej 4Østerby Havn, 9940 Læsø;Østerby Havn, 9940 Læsø;1.495.000,00 kr.;Energimærke E;Villa/Fritidsbolig;151 m²;Ejerudg. 1.167 kr./md;Grund 833 m²;6 Vær.;14 dage;Opført 1936
6ce82880-eba8-4b48-bb9c-72e0d85218a0;/adresse/dybboelvej-11c-7100-vejle;Dybbølvej 11C7100 Vejle;7100 Vejle;995.000,00 kr.;Energimærke B;Rækkehus;72 m²;Ejerudg. 1.465 kr./md;Grund 1.013 m²;4 Vær.;14 dage;Opført 1983
9a04a430-f907-4df5-9687-6718957df7e1;/adresse/indre-vordingborgvej-34f-4700-naestved;Indre Vordingborgvej 34F4700 Næstved;4700 Næstved;2.195.000,00 kr.;Energimærke B;Rækkehus;100 m²;Ejerudg. 2.029 kr./md;Grund 99 m²;3 Vær.;14 dage;Opført 2006
1d80a248-4b21-4c4d-a4c7-2ade7e6a9571;/adresse/kalmanparken-12-9200-aalborg-sv;Kalmanparken 129200 Aalborg SV;9200 Aalborg SV;4.495.000,00 kr.;Energimærke C;Villa;197 m²;Ejerudg. 3.238 kr./md;Grund 1.091 m²;6 Vær.;14 dage;Opført 1974
6b7bbb4d-a4d3-4b2f-8d2b-a5ce0e1d46eb;/adresse/hobrovej-42-8830-tjele;Hobrovej 42Fastrup, 8830 Tjele;Fastrup, 8830 Tjele;3.295.000,00 kr.;Energimærke C;Villa;432 m²;Ejerudg. 3.285 kr./md;Grund 66.200 m²;14 Vær.;14 dage;Opført 1907
7fe00085-1c59-404f-b9e9-f8a089fcb9f0;/adresse/hans-rostgaardsvej-7-3050-humlebaek;Hans Rostgårdsvej 73050 Humlebæk;3050 Humlebæk;8.495.000,00 kr.;Energimærke C;Villa;166 m²;Ejerudg. 5.500 kr./md;Grund 832 m²;5 Vær.;14 dage;Opført 1964
3d1c3222-f8ae-402b-aacc-8a65fabfd547;/adresse/granbakken-10-3460-birkeroed;Granbakken 103460 Birkerød;3460 Birkerød;6.950.000,00 kr.;Energimærke D;Villa;176 m²;Ejerudg. 6.081 kr./md;Grund 1.300 m²;7 Vær.;14 dage;Opført 1956
7720c370-5b8b-4605-bafa-bbc61fb1be64;/adresse/hvedevej-5-4874-gedser;Hvedevej 54874 Gedser;4874 Gedser;1.425.000,00 kr.;Intet energimærke;Fritidsbolig;81 m²;Ejerudg. 1.461 kr./md;Grund 1.004 m²;4 Vær.;14 dage;Opført 1973
6eb2febc-4d07-4d73-870d-9ad475c73727;/adresse/skovvej-10-9300-saeby;Skovvej 109300 Sæby;9300 Sæby;1.195.000,00 kr.;Energimærke C;Villa/Fritidsbolig;161 m²;Ejerudg. 1.170 kr./md;Grund 838 m²;5 Vær.;14 dage;Opført 1973
6eb2febc-4d07-4d73-870d-9ad475c73727;/adresse/skovvej-10-9300-saeby;Skovvej 109300 Sæby;(-8%);1.195.000,00 kr.;Energimærke C;Villa/Fritidsbolig;161 m²;Ejerudg. 1.170 kr./md;Grund 838 m²;5 Vær.;14 dage;Opført 1973
f0390a68-24b9-4a31-a489-04e83b1f14b1;/adresse/vidstrup-parallelvej-17-9800-hjoerring;Vidstrup Parallelvej 17Vidstrup, 9800 Hjørring;Vidstrup, 9800 Hjørring;1.245.000,00 kr.;Energimærke C;Villa;139 m²;Ejerudg. 1.330 kr./md;Grund 739 m²;5 Vær.;14 dage;Opført 1973
df20fe85-a2c0-409a-b851-757ec30b63ae;/adresse/hamiltonvej-2-9990-skagen;Hamiltonvej 29990 Skagen;9990 Skagen;2.495.000,00 kr.;Intet energimærke;Fritidsbolig;70 m²;Ejerudg. 3.180 kr./md;Grund 900 m²;4 Vær.;14 dage;Opført 1977
ca1939d6-f415-4cf0-b0ca-b72e823c76ac;/adresse/kildeparken-4-7120-vejle-oest;Kildeparken 47120 Vejle Øst;7120 Vejle Øst;2.795.000,00 kr.;Energimærke C;Villa;168 m²;Ejerudg. 3.154 kr./md;Grund 893 m²;5 Vær.;14 dage;Opført 1974
eca8b091-63b9-4949-81d9-a772fc7421ba;/adresse/bynkevej-12-8240-risskov;Bynkevej 128240 Risskov;8240 Risskov;6.298.000,00 kr.;Energimærke D;Villa;272 m²;Ejerudg. 4.563 kr./md;Grund 1.033 m²;10 Vær.;14 dage;Opført 1966
a0f46daa-5a8c-4e59-81db-87858c6d93e5;/adresse/hedegaardsvej-33-1-th-2300-koebenhavn-s;Hedegaardsvej 33, 1. th.2300 København S;2300 København S;2.295.000,00 kr.;Energimærke D;Ejerlejlighed;48 m²;Ejerudg. 2.726 kr./md;Grund - m²;1 Vær.;14 dage;Opført 1963
d7dcd9cc-8d4c-4df7-acd1-df63afcd85ec;/adresse/haandvaerkervaenget-12-4873-vaeggerloese;Håndværkervænget 124873 Væggerløse;4873 Væggerløse;3.295.000,00 kr.;Energimærke C;Villa;132 m²;Ejerudg. 2.773 kr./md;Grund 7.208 m²;5 Vær.;14 dage;Opført 1989
332c6892-67ce-47be-8b09-70c5b9c2a4da;/adresse/skivevej-114-8800-viborg;Skivevej 1148800 Viborg;8800 Viborg;2.995.000,00 kr.;Energimærke F;Landejendom;160 m²;Ejerudg. 3.112 kr./md;Grund 8.300 m²;6 Vær.;14 dage;Opført 1969
38833c6d-21d0-4c6e-84bc-b10f8756410d;/adresse/haraldsborgvej-96-4000-roskilde;Haraldsborgvej 96Himmelev, 4000 Roskilde;Himmelev, 4000 Roskilde;4.695.000,00 kr.;Energimærke D;Rækkehus;105 m²;Ejerudg. 4.767 kr./md;Grund 522 m²;4 Vær.;14 dage;Opført 1962
cd1d76dc-d202-4d6a-9b12-fa5bcc144428;/adresse/pilevej-39-7600-struer;Pilevej 397600 Struer;7600 Struer;1.495.000,00 kr.;Energimærke D;Villa;158 m²;Ejerudg. 1.415 kr./md;Grund 1.045 m²;8 Vær.;14 dage;Opført 1973
NA;NA;Rødovrevej 286B2610 Rødovre;2610 Rødovre;4.495.000,00 kr.;Energimærke D;Rækkehus;98 m²;Ejerudg. 3.445 kr./md;Grund 690 m²;4 Vær.;14 dage;Opført 1976
03afba65-66d6-448a-ac9c-aa4d32616b22;/adresse/engkaer-6-3660-stenloese;Engkær 63660 Stenløse;3660 Stenløse;7.295.000,00 kr.;Energimærke A2020;Villa;201 m²;Ejerudg. 4.998 kr./md;Grund 784 m²;7 Vær.;14 dage;Opført 2018
f1fbd3bd-f389-466e-abad-865b0d5f8723;/adresse/odensevej-114-1-tv-4700-naestved;Odensevej 114, 1. tv.4700 Næstved;4700 Næstved;1.095.000,00 kr.;Energimærke C;Ejerlejlighed;72 m²;Ejerudg. 2.835 kr./md;Grund - m²;3 Vær.;14 dage;Opført 1967
33572884-5960-443d-bafb-50431aad24e7;/adresse/tukaervej-31-8850-bjerringbro;Tukærvej 31Løvskal, 8850 Bjerringbro;Løvskal, 8850 Bjerringbro;5.995.000,00 kr.;Energimærke C;Landejendom;235 m²;Ejerudg. 2.827 kr./md;Grund 51.000 m²;7 Vær.;14 dage;Opført 1900
38b7f9fb-37cb-402e-b328-6e9ecf7db0f2;/adresse/solbrinken-4-2960-rungsted-kyst;Solbrinken 42960 Rungsted Kyst;2960 Rungsted Kyst;9.250.000,00 kr.;Energimærke C;Villa;151 m²;Ejerudg. 7.223 kr./md;Grund 1.079 m²;5 Vær.;14 dage;Opført 1968
b141c6b1-3ae3-4eb2-ac70-5b072e194439;/adresse/fyrvej-34-6857-blaavand;Fyrvej 346857 Blåvand;6857 Blåvand;3.998.000,00 kr.;Intet energimærke;Fritidsbolig;196 m²;Ejerudg. 4.556 kr./md;Grund 1.994 m²;5 Vær.;14 dage;Opført 1938
NA;NA;Rakkebyvej 124AHæstrup Stationsby, 9800 Hjørring;Hæstrup Stationsby, 9800 Hjørring;1.145.000,00 kr.;Energimærke E;Villa;209 m²;Ejerudg. 1.565 kr./md;Grund 1.812 m²;7 Vær.;14 dage;Opført 1926
ee9aabd1-df64-4f9d-ba9b-b88507e7a199;/adresse/moerkhoej-parkalle-14e-2860-soeborg;Mørkhøj Parkalle 14E2860 Søborg;2860 Søborg;5.495.000,00 kr.;Energimærke A2010;Rækkehus;147 m²;Ejerudg. 3.466 kr./md;Grund 145 m²;5 Vær.;14 dage;Opført 2006
7713348c-e1be-4275-9175-e1b617adc6df;/adresse/soendervold-74-7200-grindsted;Søndervold 747200 Grindsted;7200 Grindsted;845.000,00 kr.;Energimærke C;Rækkehus;61 m²;Ejerudg. 854 kr./md;Grund 163 m²;2 Vær.;14 dage;Opført 1992
bf2462b8-3a14-43b0-961c-428bb6523ba2;/adresse/snedkerkrogen-4-4500-nykoebing-sj;Snedkerkrogen 4Lumsås, 4500 Nykøbing Sj;Lumsås, 4500 Nykøbing Sj;1.950.000,00 kr.;Intet energimærke;Fritidsbolig;64 m²;Ejerudg. 2.076 kr./md;Grund 1.284 m²;4 Vær.;14 dage;Opført 1978
2f33710a-86f8-4cf8-a8e7-32cd9a46c8f8;/adresse/kirkevej-6-5771-stenstrup;Kirkevej 6Kirkeby, 5771 Stenstrup;Kirkeby, 5771 Stenstrup;1.095.000,00 kr.;Energimærke C;Villa;136 m²;Ejerudg. 2.591 kr./md;Grund 690 m²;5 Vær.;14 dage;Opført 1934
b724242f-2bfe-400c-be9d-3c312fbacd87;/adresse/c.f.-moellers-alle-94-3-th-2300-koebenhavn-s;C.F. Møllers Allé 94, 3. th.2300 København S;2300 København S;3.895.000,00 kr.;Energimærke A2020;Ejerlejlighed;90 m²;Ejerudg. 3.908 kr./md;Grund - m²;3 Vær.;14 dage;Opført 2018
f402e704-397b-469d-be4e-ff71b92a9957;/adresse/mejlbyparken-6-8530-hjortshoej;Mejlbyparken 68530 Hjortshøj;8530 Hjortshøj;3.495.000,00 kr.;Energimærke B;Villa;152 m²;Ejerudg. 2.099 kr./md;Grund 900 m²;5 Vær.;14 dage;Opført 2008
44398b64-7784-4cac-9565-c0fd49e44011;/adresse/kratvej-2b-4571-grevinge;Kratvej 2BLammefjorden, 4571 Grevinge;Lammefjorden, 4571 Grevinge;495.000,00 kr.;Intet energimærke;Fritidsbolig;30 m²;Ejerudg. 1.086 kr./md;Grund 1.654 m²;1 Vær.;14 dage;Opført 1994
e015d827-5bb1-46eb-a00a-0cad89fcf683;/adresse/postkrogen-9-5540-ullerslev;Postkrogen 95540 Ullerslev;5540 Ullerslev;1.795.000,00 kr.;Energimærke C;Villa;161 m²;Ejerudg. 1.735 kr./md;Grund 1.198 m²;5 Vær.;14 dage;Opført 1882
3b223100-13e4-47c7-8b79-4f351a2065fe;/adresse/strandgaarden-78-2680-solroed-strand;Strandgården 782680 Solrød Strand;2680 Solrød Strand;2.995.000,00 kr.;Energimærke B;Rækkehus;112 m²;Ejerudg. 2.745 kr./md;Grund 144 m²;4 Vær.;14 dage;Opført 1982
2e11a7f6-31e1-4817-8d67-1f5417115d9e;/adresse/bredgaardsvej-11-8370-hadsten;Bredgårdsvej 11Hadbjerg, 8370 Hadsten;Hadbjerg, 8370 Hadsten;4.498.000,00 kr.;Energimærke A2010;Landejendom;232 m²;Ejerudg. 2.774 kr./md;Grund 5.516 m²;6 Vær.;14 dage;Opført 1900
15d7193f-2cb9-4cca-9f06-eaf61bc8f1f9;/adresse/sukkeraeble-have-17-5210-odense-nv;Sukkeræble Have 17Villestofte, 5210 Odense NV;Villestofte, 5210 Odense NV;5.850.000,00 kr.;Energimærke A2015;Villa;196 m²;Ejerudg. 2.984 kr./md;Grund 975 m²;6 Vær.;14 dage;Opført 2015
a88cbaea-12bd-46db-b2e0-4606a09f86c0;/adresse/olsbaekhave-7-2670-greve;Olsbækhave 72670 Greve;2670 Greve;3.395.000,00 kr.;Energimærke C;Rækkehus;95 m²;Ejerudg. 2.898 kr./md;Grund 222 m²;3 Vær.;14 dage;Opført 1995
eace6945-780b-47c8-be1f-58d6ba2ed78b;/adresse/stikkelsbaervej-1-6880-tarm;Stikkelsbærvej 1Vostrup, 6880 Tarm;Vostrup, 6880 Tarm;1.198.000,00 kr.;Intet energimærke;Fritidsbolig;80 m²;Ejerudg. 1.237 kr./md;Grund 1.246 m²;4 Vær.;14 dage;Opført 2008
11c5b9b9-efaf-462d-8aaf-28f5399346a5;/adresse/vandkaervej-8-9560-hadsund;Vandkærvej 8Als, 9560 Hadsund;Als, 9560 Hadsund;6.500.000,00 kr.;Energimærke C;Landejendom;363 m²;Ejerudg. 6.532 kr./md;Grund 175.897 m²;9 Vær.;14 dage;Opført 1930
55f964a1-7438-4af0-ac3b-53429cb27a29;/adresse/kaervej-14-9640-farsoe;Kærvej 14Hvalpsund, 9640 Farsø;Hvalpsund, 9640 Farsø;1.550.000,00 kr.;Energimærke C;Villa/Fritidsbolig;238 m²;Ejerudg. 1.801 kr./md;Grund 1.000 m²;6 Vær.;14 dage;Opført 1970
8e5e72cc-196b-4f24-882e-3489b8932f57;/adresse/laerkehaven-59-5330-munkebo;Lærkehaven 595330 Munkebo;5330 Munkebo;1.395.000,00 kr.;Energimærke C;Villa;149 m²;Ejerudg. 1.585 kr./md;Grund 930 m²;5 Vær.;14 dage;Opført 1977
d90767b4-0efe-403b-84ac-8dd0cf0631bd;/adresse/soenderborgvej-3d-8600-silkeborg;Sønderborgvej 3D8600 Silkeborg;8600 Silkeborg;2.195.000,00 kr.;Energimærke B;Ejerlejlighed;107 m²;Ejerudg. 1.836 kr./md;Grund - m²;4 Vær.;14 dage;Opført 1987
NA;NA;Vesterhavnen 19, 2. 1+2.5800 Nyborg;5800 Nyborg;7.995.000,00 kr.;Energimærke B;Ejerlejlighed;230 m²;Ejerudg. 9.615 kr./md;Grund - m²;5 Vær.;14 dage;Opført 2006
edf66a6c-a72c-4696-ac61-27e58808c2ae;/adresse/svendborgvej-19-5750-ringe;Svendborgvej 195750 Ringe;5750 Ringe;1.995.000,00 kr.;Energimærke D;Villa;128 m²;Ejerudg. 1.934 kr./md;Grund 1.192 m²;5 Vær.;14 dage;Opført 1930
cbd8b2ca-35af-4e07-a529-2e7a99510a6e;/adresse/strandhaven-110-2665-vallensbaek-strand;Strandhaven 1102665 Vallensbæk Strand;2665 Vallensbæk Strand;3.995.000,00 kr.;Energimærke B;Rækkehus;119 m²;Ejerudg. 3.229 kr./md;Grund 134 m²;4 Vær.;14 dage;Opført 2008
412f168f-b3f7-4cdf-9481-032086dd4e5e;/adresse/toftebakken-17-3790-hasle;Toftebakken 17Hasle, 3790 Hasle;Hasle, 3790 Hasle;2.200.000,00 kr.;Energimærke C;Villa;206 m²;Ejerudg. 1.917 kr./md;Grund 1.394 m²;8 Vær.;14 dage;Opført 1976
9837c640-cc61-4532-a7df-38251618a4ab;/adresse/abildgaardsvej-168-2830-virum;Abildgaardsvej 1682830 Virum;2830 Virum;12.995.000,00 kr.;Energimærke B;Villa;207 m²;Ejerudg. 9.178 kr./md;Grund 792 m²;6 Vær.;14 dage;Opført 1957
6d92c867-141d-4bf0-8c46-3b43606da280;/adresse/fredensvej-5-2970-hoersholm;Fredensvej 52970 Hørsholm;2970 Hørsholm;6.250.000,00 kr.;Energimærke E;Villa;146 m²;Ejerudg. 5.648 kr./md;Grund 1.052 m²;6 Vær.;14 dage;Opført 1969
5d4cc424-4ce4-4e68-8b90-4d88bab7fed8;/adresse/skoleparken-35-9460-brovst;Skoleparken 359460 Brovst;9460 Brovst;295.000,00 kr.;Energimærke B;Andelsbolig;70 m²;Ydelse 3.665 kr./md;Grund - m²;3 Vær.;14 dage;Opført 1996
8e35ff60-9a7d-4e23-8bcb-996d722e290b;/adresse/langesvej-35-1-3400-hilleroed;Langesvej 35, 1.3400 Hillerød;3400 Hillerød;4.250.000,00 kr.;Energimærke D;Ejerlejlighed/Villalejlighed;122 m²;Ejerudg. 2.352 kr./md;Grund - m²;5 Vær.;14 dage;Opført 1928
15b9478b-edad-4a97-97ee-977c8283b1c0;/adresse/soenderoedvej-29-4291-ruds-vedby;Sønderødvej 29Tågerup, 4291 Ruds Vedby;Tågerup, 4291 Ruds Vedby;1.495.000,00 kr.;Energimærke G;Villa;155 m²;Ejerudg. 1.783 kr./md;Grund 880 m²;5 Vær.;14 dage;Opført 1925
d2e70d91-c032-46c4-8c35-8b3e1fc4c342;/adresse/hjertingvej-6-6-tv-6700-esbjerg;Hjertingvej 6, 6. tv.6700 Esbjerg;6700 Esbjerg;3.098.000,00 kr.;Energimærke C;Ejerlejlighed;124 m²;Ejerudg. 5.218 kr./md;Grund - m²;4 Vær.;14 dage;Opført 1980
f4973b68-a758-4040-80d7-01b48fc19411;/adresse/aaboulevard-34b-1-tv-2200-koebenhavn-n;Åboulevard 34B, 1. tv.2200 København N;2200 København N;2.825.000,00 kr.;Energimærke C;Ejerlejlighed;42 m²;Ejerudg. 2.918 kr./md;Grund - m²;2 Vær.;14 dage;Opført 1885
a7eed3ce-1cc5-450d-a056-0211f6f77244;/adresse/pinievej-4c-2880-bagsvaerd;Pinievej 4C2880 Bagsværd;2880 Bagsværd;5.995.000,00 kr.;Energimærke A2015;Rækkehus;135 m²;Ejerudg. 3.932 kr./md;Grund 135 m²;5 Vær.;14 dage;Opført 2017
0dd8fd4b-2484-4302-a728-37c11d0d0b2f;/adresse/bjoernehoejvej-8-2640-hedehusene;Bjørnehøjvej 82640 Hedehusene;2640 Hedehusene;2.895.000,00 kr.;Energimærke E;Villa;130 m²;Ejerudg. 3.464 kr./md;Grund 843 m²;6 Vær.;14 dage;Opført 1959
6e66a328-74c3-462f-b691-9aebd541aa1a;/adresse/kongefolden-14-3-th-8660-skanderborg;Kongefolden 14, 3. th.Skanderborg Bakker, 8660 Skanderborg;Skanderborg Bakker, 8660 Skanderborg;2.545.000,00 kr.;Energimærke A2015;Ejerlejlighed;79 m²;Ejerudg. 3.073 kr./md;Grund - m²;3 Vær.;14 dage;Opført 2018
354db39c-d266-4c4c-bd9e-aa120d10117d;/adresse/sortbaervej-30-8600-silkeborg;Sortbærvej 30Sejs-Svejbæk, 8600 Silkeborg;Sejs-Svejbæk, 8600 Silkeborg;5.195.000,00 kr.;Energimærke C;Villa;198 m²;Ejerudg. 3.608 kr./md;Grund 958 m²;7 Vær.;14 dage;Opført 1968
ce9aa4cb-4bcc-4f83-8beb-c5b0e1b5641e;/adresse/spurvevej-21-7100-vejle;Spurvevej 217100 Vejle;7100 Vejle;2.295.000,00 kr.;Energimærke D;Villa;151 m²;Ejerudg. 2.140 kr./md;Grund 1.104 m²;5 Vær.;14 dage;Opført 1969
f4be8076-57f7-4213-942b-3f9b58d9ec74;/adresse/rhodesiavej-40-2770-kastrup;Rhodesiavej 402770 Kastrup;2770 Kastrup;5.995.000,00 kr.;Energimærke C;Villa;149 m²;Ejerudg. 4.640 kr./md;Grund 604 m²;5 Vær.;14 dage;Opført 1964
66f02114-6c04-4b38-bd15-c25761bacfbf;/adresse/slamrebjergvej-6a-3730-nexoe;Slamrebjergvej 6ABodilsker, 3730 Nexø;Bodilsker, 3730 Nexø;2.395.000,00 kr.;Energimærke D;Landejendom/Villa;158 m²;Ejerudg. 4.263 kr./md;Grund 55.821 m²;5 Vær.;14 dage;Opført 1923
3b7e7cd1-2f15-4fbb-bb34-e16f1a0244e5;/adresse/voldumvej-59-2-th-2610-roedovre;Voldumvej 59, 2. th.2610 Rødovre;2610 Rødovre;2.595.000,00 kr.;Energimærke D;Ejerlejlighed;60 m²;Ejerudg. 4.247 kr./md;Grund - m²;2 Vær.;14 dage;Opført 1957
9eec24e4-88f0-46f8-8028-23d65266a434;/adresse/lemnosvej-3b-3-th-2300-koebenhavn-s;Lemnosvej 3B, 3. th.2300 København S;2300 København S;2.895.000,00 kr.;Energimærke D;Ejerlejlighed;58 m²;Ejerudg. 3.510 kr./md;Grund - m²;2 Vær.;14 dage;Opført 1936
51bc3cb7-5dbf-4a07-9e21-fd42f821208d;/adresse/rolighedsvej-31-9382-tylstrup;Rolighedsvej 319382 Tylstrup;9382 Tylstrup;3.100.000,00 kr.;Energimærke C;Landejendom;168 m²;Ejerudg. 2.510 kr./md;Grund 33.066 m²;3 Vær.;14 dage;Opført 1913
70713ea2-c9be-46e5-95bf-c67b7b677dc7;/adresse/stjernholmsgade-6-2-tv-8700-horsens;Stjernholmsgade 6, 2. tv.8700 Horsens;8700 Horsens;1.045.000,00 kr.;Energimærke C;Andelsbolig;105 m²;Ydelse 3.114 kr./md;Grund - m²;3 Vær.;14 dage;Opført 1989
b3e2dd9d-9e1e-4c6a-b078-7edc47b3225b;/adresse/bragesvej-94-4873-vaeggerloese;Bragesvej 944873 Væggerløse;4873 Væggerløse;222.657,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 383 kr./md;Grund 1.093 m²;14 dage;3 Vær.;14 dage;Opført 1989
5fe76ff8-bc13-4a7f-b284-72adc9ed0631;/adresse/bragesvej-92-4873-vaeggerloese;Bragesvej 924873 Væggerløse;4873 Væggerløse;207.813,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 383 kr./md;Grund 1.026 m²;14 dage;3 Vær.;14 dage;Opført 1989
b5f56a64-c272-467e-aae5-59ff74a5efc9;/adresse/bragesvej-90-4873-vaeggerloese;Bragesvej 904873 Væggerløse;4873 Væggerløse;207.813,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 383 kr./md;Grund 1.035 m²;14 dage;3 Vær.;14 dage;Opført 1989
e69f2b97-6e71-4f41-a933-59391873e78a;/adresse/bragesvej-82-4873-vaeggerloese;Bragesvej 824873 Væggerløse;4873 Væggerløse;207.813,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 383 kr./md;Grund 1.056 m²;14 dage;3 Vær.;14 dage;Opført 1989
5bc9899e-8022-483c-b315-96574d44603a;/adresse/bragesvej-79-4873-vaeggerloese;Bragesvej 794873 Væggerløse;4873 Væggerløse;222.657,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 383 kr./md;Grund 1.037 m²;14 dage;3 Vær.;14 dage;Opført 1989
82e319e2-1dd4-4592-a396-f5876230923b;/adresse/bragesvej-77-4873-vaeggerloese;Bragesvej 774873 Væggerløse;4873 Væggerløse;207.813,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 383 kr./md;Grund 1.000 m²;14 dage;3 Vær.;14 dage;Opført 1989
44cb218a-2b0c-4968-887c-a1e19ed589b7;/adresse/bragesvej-75-4873-vaeggerloese;Bragesvej 754873 Væggerløse;4873 Væggerløse;207.813,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 383 kr./md;Grund 1.168 m²;14 dage;3 Vær.;14 dage;Opført 1989
